,,0
excess_mortality_cumulative_absolute,total_cases_per_million,0.07123297459988132
total_cases_per_million,excess_mortality_cumulative_absolute,0.07123297459988132
new_cases_smoothed_per_million,aged_70_older,0.07139093038888637
aged_70_older,new_cases_smoothed_per_million,0.07139093038888637
new_tests,new_deaths_smoothed_per_million,0.07144186330314231
total_tests,new_tests,0.07148597875447407
new_tests,total_tests,0.07148597875447407
total_deaths,weekly_hosp_admissions,0.07164211073935914
weekly_hosp_admissions,total_deaths,0.07164211073935914
total_tests_per_thousand,weekly_icu_admissions_per_million,0.07170799842216147
weekly_icu_admissions_per_million,total_tests_per_thousand,0.07170799842216147
human_development_index,people_vaccinated_per_hundred,0.07177450683774247
people_vaccinated_per_hundred,human_development_index,0.07177450683774247
people_vaccinated_per_hundred,new_tests,0.07197160770814914
new_tests,people_vaccinated_per_hundred,0.07197160770814914
gdp_per_capita,new_deaths_smoothed_per_million,0.07205651524949955
diabetes_prevalence,total_boosters_per_hundred,0.07206189911617505
total_boosters_per_hundred,diabetes_prevalence,0.07206189911617505
human_development_index,total_vaccinations_per_hundred,0.0720627953979831
total_vaccinations_per_hundred,human_development_index,0.0720627953979831
new_cases_smoothed_per_million,total_boosters_per_hundred,0.07239598374865151
total_boosters_per_hundred,new_cases_smoothed_per_million,0.07239598374865151
stringency_index,new_tests_smoothed_per_thousand,0.07244992592658969
new_tests_smoothed_per_thousand,stringency_index,0.07244992592658969
people_vaccinated_per_hundred,total_tests,0.07270172194001565
total_tests,people_vaccinated_per_hundred,0.07270172194001565
total_boosters,positive_rate,0.07277787911141097
positive_rate,total_boosters,0.07277787911141097
weekly_icu_admissions,new_vaccinations_smoothed_per_million,0.07281247514754587
new_vaccinations_smoothed_per_million,weekly_icu_admissions,0.07281247514754587
people_vaccinated_per_hundred,diabetes_prevalence,0.07288443453694449
diabetes_prevalence,people_vaccinated_per_hundred,0.07288443453694449
excess_mortality_cumulative_absolute,total_tests,0.07357275611562641
total_tests,excess_mortality_cumulative_absolute,0.07357275611562641
total_vaccinations_per_hundred,total_deaths,0.07361109774647251
total_deaths,total_vaccinations_per_hundred,0.07361109774647251
people_fully_vaccinated_per_hundred,total_tests,0.07390889939264524
total_tests,people_fully_vaccinated_per_hundred,0.07390889939264524
new_vaccinations_smoothed,new_cases,0.073976923282327
new_cases,new_vaccinations_smoothed,0.073976923282327
people_vaccinated,total_cases_per_million,0.07402692389577464
total_cases_per_million,people_vaccinated,0.07402692389577464
new_people_vaccinated_smoothed,tests_per_case,0.07419445996280735
tests_per_case,new_people_vaccinated_smoothed,0.07419445996280735
stringency_index,weekly_hosp_admissions,0.07443823136062445
weekly_hosp_admissions,stringency_index,0.07443823136062445
weekly_hosp_admissions_per_million,new_cases_per_million,0.07459046338014394
new_cases_per_million,weekly_hosp_admissions_per_million,0.07459046338014394
weekly_icu_admissions_per_million,new_people_vaccinated_smoothed_per_hundred,0.07513849193992674
new_people_vaccinated_smoothed_per_hundred,weekly_icu_admissions_per_million,0.07513849193992674
female_smokers,new_cases_smoothed_per_million,0.07531126826883199
new_cases_smoothed_per_million,female_smokers,0.07531126826883199
reproduction_rate,new_tests_per_thousand,0.0758663630505058
new_tests_per_thousand,reproduction_rate,0.0758663630505058
weekly_icu_admissions_per_million,positive_rate,0.07589321912782875
positive_rate,weekly_icu_admissions_per_million,0.07589321912782875
hosp_patients,excess_mortality,0.07616350067777576
excess_mortality,hosp_patients,0.07616350067777576
total_deaths_per_million,new_cases_smoothed_per_million,0.07621055552737604
new_cases_smoothed_per_million,total_deaths_per_million,0.07621055552737604
hosp_patients,excess_mortality_cumulative_per_million,0.07656793039311939
excess_mortality_cumulative_per_million,hosp_patients,0.07656793039311939
new_tests_smoothed_per_thousand,new_deaths_smoothed_per_million,0.07662620817069635
hosp_patients,new_cases_smoothed,0.076729832155879
new_cases_smoothed,hosp_patients,0.076729832155879
reproduction_rate,total_tests,0.07689153984516436
total_tests,reproduction_rate,0.07689153984516436
new_tests_per_thousand,excess_mortality_cumulative,0.07727571784014511
excess_mortality_cumulative,new_tests_per_thousand,0.07727571784014511
weekly_icu_admissions_per_million,life_expectancy,0.07730843227936106
life_expectancy,weekly_icu_admissions_per_million,0.07730843227936106
people_fully_vaccinated_per_hundred,diabetes_prevalence,0.07751226199933346
diabetes_prevalence,people_fully_vaccinated_per_hundred,0.07751226199933346
people_fully_vaccinated_per_hundred,human_development_index,0.07778914281863851
human_development_index,people_fully_vaccinated_per_hundred,0.07778914281863851
life_expectancy,icu_patients_per_million,0.07780918279373097
icu_patients_per_million,life_expectancy,0.07780918279373097
new_tests_smoothed,reproduction_rate,0.07783061155996292
reproduction_rate,new_tests_smoothed,0.07783061155996292
people_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,0.07799030175581112
new_vaccinations_smoothed_per_million,people_vaccinated_per_hundred,0.07799030175581112
weekly_hosp_admissions,reproduction_rate,0.07819131945309528
reproduction_rate,weekly_hosp_admissions,0.07819131945309528
positive_rate,weekly_icu_admissions,0.07831486412343888
weekly_icu_admissions,positive_rate,0.07831486412343888
gdp_per_capita,new_cases_smoothed_per_million,0.07853924196492267
new_cases_smoothed_per_million,gdp_per_capita,0.07853924196492267
weekly_hosp_admissions,new_cases_smoothed,0.07886994247285269
new_cases_smoothed,weekly_hosp_admissions,0.07886994247285269
new_vaccinations_smoothed_per_million,gdp_per_capita,0.0789932252294782
gdp_per_capita,new_vaccinations_smoothed_per_million,0.0789932252294782
gdp_per_capita,people_vaccinated,0.07911458401030041
people_vaccinated,gdp_per_capita,0.07911458401030041
people_fully_vaccinated,excess_mortality_cumulative_per_million,0.07913545489535415
excess_mortality_cumulative_per_million,people_fully_vaccinated,0.07913545489535415
new_tests_per_thousand,human_development_index,0.07940925374612892
human_development_index,new_tests_per_thousand,0.07940925374612892
people_vaccinated,excess_mortality_cumulative_per_million,0.07958909842405051
excess_mortality_cumulative_per_million,people_vaccinated,0.07958909842405051
total_vaccinations,new_tests_smoothed,0.0795974149970067
new_tests_smoothed,total_vaccinations,0.0795974149970067
excess_mortality_cumulative_per_million,weekly_icu_admissions_per_million,0.07960128354395365
weekly_icu_admissions_per_million,excess_mortality_cumulative_per_million,0.07960128354395365
total_boosters_per_hundred,total_deaths,0.07970076176311505
total_deaths,total_boosters_per_hundred,0.07970076176311505
new_deaths_smoothed,weekly_hosp_admissions_per_million,0.07975411335576825
weekly_hosp_admissions_per_million,new_deaths_smoothed,0.07975411335576825
total_deaths_per_million,new_tests_per_thousand,0.07983226634638052
new_tests_per_thousand,total_deaths_per_million,0.07983226634638052
new_tests_smoothed,median_age,0.08028631650058718
median_age,new_tests_smoothed,0.08028631650058718
weekly_hosp_admissions_per_million,excess_mortality_cumulative_absolute,0.08035073556743322
excess_mortality_cumulative_absolute,weekly_hosp_admissions_per_million,0.08035073556743322
new_vaccinations_smoothed,tests_per_case,0.08043050353553483
tests_per_case,new_vaccinations_smoothed,0.08043050353553483
new_vaccinations_smoothed_per_million,new_tests_per_thousand,0.080431955009475
new_tests_per_thousand,new_vaccinations_smoothed_per_million,0.080431955009475
weekly_icu_admissions_per_million,new_deaths_per_million,0.08090585821200849
new_deaths_per_million,weekly_icu_admissions_per_million,0.08090585821200849
new_vaccinations_smoothed_per_million,hosp_patients_per_million,0.08146508655487458
hosp_patients_per_million,new_vaccinations_smoothed_per_million,0.08146508655487458
new_cases_smoothed_per_million,total_tests_per_thousand,0.08179328221766971
total_tests_per_thousand,new_cases_smoothed_per_million,0.08179328221766971
people_vaccinated_per_hundred,total_cases,0.08182620446888476
total_cases,people_vaccinated_per_hundred,0.08182620446888476
total_cases,total_cases_per_million,0.08187462506962331
total_cases_per_million,total_cases,0.08187462506962331
new_tests_smoothed,new_vaccinations_smoothed,0.08222094567721833
new_vaccinations_smoothed,new_tests_smoothed,0.08222094567721833
excess_mortality,female_smokers,0.0822927026521462
female_smokers,excess_mortality,0.0822927026521462
handwashing_facilities,positive_rate,0.08231823698785715
positive_rate,handwashing_facilities,0.08231823698785715
total_tests_per_thousand,icu_patients_per_million,0.08239842083969656
icu_patients_per_million,total_tests_per_thousand,0.08239842083969656
new_deaths_per_million,new_cases,0.08240215979325498
new_cases,new_deaths_per_million,0.08240215979325498
hosp_patients,new_cases_smoothed_per_million,0.08288355385828135
new_cases_smoothed_per_million,hosp_patients,0.08288355385828135
total_tests,median_age,0.08300886046669273
median_age,total_tests,0.08300886046669273
new_vaccinations,total_deaths,0.0832512153181396
total_deaths,new_vaccinations,0.0832512153181396
new_tests_smoothed_per_thousand,diabetes_prevalence,0.08341623430930035
diabetes_prevalence,new_tests_smoothed_per_thousand,0.08341623430930035
new_tests_smoothed_per_thousand,total_deaths_per_million,0.08349745708380242
total_deaths_per_million,new_tests_smoothed_per_thousand,0.08349745708380242
total_cases_per_million,people_fully_vaccinated,0.0838600400174684
people_fully_vaccinated,total_cases_per_million,0.0838600400174684
hospital_beds_per_thousand,people_vaccinated,0.08393518482587131
people_vaccinated,hospital_beds_per_thousand,0.08393518482587131
median_age,total_cases_per_million,0.08406158489720328
total_cases_per_million,median_age,0.08406158489720328
total_tests,total_vaccinations_per_hundred,0.08429031973847832
total_vaccinations_per_hundred,total_tests,0.08429031973847832
reproduction_rate,icu_patients,0.0846923413326292
icu_patients,reproduction_rate,0.0846923413326292
people_fully_vaccinated,gdp_per_capita,0.08500218076101607
gdp_per_capita,people_fully_vaccinated,0.08500218076101607
new_tests,life_expectancy,0.08518008080852016
life_expectancy,new_tests,0.08518008080852016
new_vaccinations_smoothed_per_million,reproduction_rate,0.08533139067509381
reproduction_rate,new_vaccinations_smoothed_per_million,0.08533139067509381
weekly_icu_admissions,male_smokers,0.08535555335669599
male_smokers,weekly_icu_admissions,0.08535555335669599
hospital_beds_per_thousand,icu_patients,0.0855682702725738
icu_patients,hospital_beds_per_thousand,0.0855682702725738
total_vaccinations,gdp_per_capita,0.08564610483886474
gdp_per_capita,total_vaccinations,0.08564610483886474
new_vaccinations_smoothed_per_million,new_deaths_smoothed,0.08612930580775814
new_deaths_smoothed,new_vaccinations_smoothed_per_million,0.08612930580775814
new_cases_smoothed_per_million,new_tests_per_thousand,0.0873096574059855
new_tests_per_thousand,new_cases_smoothed_per_million,0.0873096574059855
weekly_hosp_admissions,median_age,0.08766613841805182
median_age,weekly_hosp_admissions,0.08766613841805182
hospital_beds_per_thousand,people_fully_vaccinated,0.08771129001283483
people_fully_vaccinated,hospital_beds_per_thousand,0.08771129001283483
total_vaccinations_per_hundred,diabetes_prevalence,0.08791314765325783
diabetes_prevalence,total_vaccinations_per_hundred,0.08791314765325783
new_people_vaccinated_smoothed,people_vaccinated,0.08798634622170677
people_vaccinated,new_people_vaccinated_smoothed,0.08798634622170677
new_tests,new_tests_smoothed,0.08804411314051337
new_tests_smoothed,new_tests,0.08804411314051337
weekly_hosp_admissions,human_development_index,0.0882692833789769
human_development_index,weekly_hosp_admissions,0.0882692833789769
weekly_hosp_admissions_per_million,new_vaccinations_smoothed_per_million,0.08865189880699276
new_vaccinations_smoothed_per_million,weekly_hosp_admissions_per_million,0.08865189880699276
total_tests,stringency_index,0.0887215258592452
stringency_index,total_tests,0.0887215258592452
extreme_poverty,stringency_index,0.08883892204473501
stringency_index,extreme_poverty,0.08883892204473501
total_cases,people_fully_vaccinated_per_hundred,0.08890813103278077
people_fully_vaccinated_per_hundred,total_cases,0.08890813103278077
total_boosters_per_hundred,new_tests_per_thousand,0.08958280822480084
new_tests_per_thousand,total_boosters_per_hundred,0.08958280822480084
new_tests,total_deaths_per_million,0.09007206153437294
total_deaths_per_million,new_tests,0.09007206153437294
total_cases,new_people_vaccinated_smoothed,0.09012611578531729
new_people_vaccinated_smoothed,total_cases,0.09012611578531729
new_cases_smoothed_per_million,new_deaths_per_million,0.09043644598155552
new_deaths_per_million,new_cases_smoothed_per_million,0.09043644598155552
new_tests,excess_mortality_cumulative,0.09044040921398362
excess_mortality_cumulative,new_tests,0.09044040921398362
aged_70_older,new_tests_per_thousand,0.09065824289736042
new_tests_per_thousand,aged_70_older,0.09065824289736042
new_tests,new_vaccinations_smoothed_per_million,0.0909243099230481
new_vaccinations_smoothed_per_million,new_tests,0.0909243099230481
median_age,people_vaccinated,0.0909506309007007
people_vaccinated,median_age,0.0909506309007007
total_deaths_per_million,weekly_icu_admissions_per_million,0.09103545757954401
weekly_icu_admissions_per_million,total_deaths_per_million,0.09103545757954401
weekly_hosp_admissions,total_deaths_per_million,0.09162501311054042
total_deaths_per_million,weekly_hosp_admissions,0.09162501311054042
positive_rate,icu_patients_per_million,0.09190414658594379
